노선ID,노선명,정류장순서,station_name,latitude,longitude,mean,cv_score,risk_score
222000048,166-1,22,석실마을,37.59203250192349,127.17918365079532,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,22,석실마을,37.59203249923428,127.17918364173056,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,23,수석토성입구,37.591895340189296,127.17120771758874,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,23,수석토성입구,37.59192357327264,127.17118492733124,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,24,가운배수펌프장,37.59258739807084,127.16656913996492,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,24,가운배수펌프장,37.59246733685608,127.16644895532686,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,24,가운배수펌프장,37.59246733685608,127.16644895532686,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,24,가운배수펌프장,37.59253301454375,127.16653592430052,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,24,가운배수펌프장,37.59254333074857,127.16659840212756,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,24,가운배수펌프장,37.59254333074872,127.16659840201434,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,25,가운고등학교,37.59665712981757,127.16084910808978,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,25,가운고등학교,37.59665712981757,127.16084910808978,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,25,가운고등학교,37.5966520163168,127.16086829414382,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,25,가운고등학교,37.59676459321263,127.16081874785952,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,25,가운고등학교,37.59667029328505,127.16090635349268,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,32,한양대구리병원(중),37.59801556247783,127.13342203092782,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,32,한양대구리병원(중),37.59801556247783,127.13342203092782,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,32,한양대구리병원(중),37.59801556247783,127.13342203092782,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,32,한양대구리병원(중),37.59801556247783,127.13342203092782,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,32,한양대구리병원(중),37.59798604582994,127.13307089453735,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,32,한양대구리병원(중),37.59798604583007,127.13307089442412,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,32,한양대구리병원(중),37.59798604582994,127.13307089453735,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,32,한양대구리병원(중),37.59799544866888,127.1328756736464,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,32,한양대구리병원(중),37.59799544866888,127.1328756736464,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,33,교문사거리(중),37.59818123394756,127.12860816464575,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,33,교문사거리(중),37.59818123394756,127.12860816464575,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,33,교문사거리(중),37.59818123394756,127.12860816464575,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,33,교문사거리(중),37.59815982675514,127.12860255841753,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,33,교문사거리(중),37.59819213385968,127.12826696527615,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,63,딸기원(중),37.59769619627579,127.11918932960997,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,63,딸기원(중),37.59769619627579,127.11918932960997,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,63,딸기원(중),37.59769619627579,127.11918932960997,255.55247524752474,0.7171892924668924,0.39510425856181947
